onset	duration	amount	Delay	choseAccept	RT	choseRight
14.95	4	58	53	1	2.036	1
20.016	4	72	95	1	2.15	1
35.066	4	34	176	0	2.438	0
51.098	4	28	123	0	3.056	0
61.132	4	43	19	1	2.408	1
70.165	4	41	174	0	1.878	0
78.214	4	34	43	1	3.076	1
86.247	4	65	159	1	2.398	1
99.28	4	82	74	1	2.121	1
116.313	4	52	139	0	1.85	0
126.363	4	39	104	0	2.367	0
134.413	4	24	38	0	2.303	0
142.462	4	61	141	1	2.489	1
154.495	4	31	74	0	2.533	0
163.545	4	54	126	0	2.824	0
172.578	4	24	125	1	1.541	1
181.628	4	67	23	0	0.772	0
191.677	4	45	26	1	2.577	1
201.71	4	29	58	1	2.376	1
212.743	4	50	129	0	2.827	0
222.776	4	41	27	0	1.389	0
229.809	4	33	163	1	0.651	1
239.859	4	70	108	0	0.437	0
244.909	4	42	145	1	1.529	1
249.959	4	25	74	1	0.964	1
264.992	4	85	129	0	0.524	0
273.025	4	58	73	1	1.16	1
283.058	4	24	89	0	3.517	0
299.124	4	75	41	1	1.066	1
309.174	4	49	172	0	0.689	0
