onset	duration	amount	Delay	choseAccept	RT	choseRight
16.043	4	58	55	1	1.555	0
21.093	4	52	139	1	1.902	0
31.143	4	66	145	1	1.794	0
40.176	4	54	23	1	1.287	0
47.226	4	77	142	1	1.236	0
65.275	4	28	59	0	3.501	1
76.325	4	78	129	1	1.112	0
86.358	4	30	23	1	1.876	0
101.391	4	65	156	1	1.138	0
110.425	4	23	134	0	1.944	1
123.457	4	44	143	1	1.303	0
133.507	4	32	111	1	2.605	0
150.54	4	40	159	1	1.786	0
155.606	4	39	95	1	1.747	0
169.639	4	67	103	1	1.284	0
177.689	4	27	91	1	3.471	0
183.723	4	45	157	1	3.315	0
192.755	4	50	129	1	1.655	0
201.788	4	73	44	1	1.579	0
209.821	4	25	176	0	1.828	1
217.854	4	72	95	1	1.779	0
226.887	4	65	137	1	1.871	0
235.921	4	23	77	0	1.274	1
242.954	4	33	103	1	1.638	0
248.987	4	35	171	0	2.89	1
261.02	4	56	172	1	1.673	0
271.053	4	41	27	1	1.115	0
283.086	4	62	180	1	1.289	0
296.119	4	41	55	1	2.035	0
306.169	4	71	176	1	1.169	0
