onset	duration	amount	Probability	choseAccept	RT	choseRight
16.272	4	79	0.49	0	1.052	1
23.322	4	23	0.96	1	1.246	0
34.355	4	39	0.3	0	0.933	1
42.404	4	25	0.89	1	1.098	0
51.437	4	40	0.79	1	1.202	0
58.487	4	46	0.48	0	2.318	1
70.537	4	58	0.62	0	1.532	1
78.587	4	62	0.18	0	2.337	1
97.619	4	57	0.58	0	2.041	1
102.669	4	56	0.49	0	2.503	1
111.703	4	40	0.66	0	1.839	1
122.735	4	81	0.1	0	1.26	1
133.768	4	44	0.44	0	2.507	1
142.801	4	79	0.33	0	1.891	1
149.835	4	76	0.26	0	2.327	1
158.868	4	31	0.79	1	1.324	0
165.901	4	49	0.43	0	1.379	1
178.95	4	50	0.48	0	0.768	1
196	4	63	0.27	0	0.943	1
204.033	4	41	0.6	0	1.15	1
210.083	4	79	0.45	0	1.7	1
233.132	4	30	0.7	1	1.21	0
241.165	4	22	0.96	1	3.015	0
249.198	4	70	0.61	0	1.103	1
258.232	4	28	0.63	0	1.686	1
276.265	4	21	0.93	0	1.909	1
281.314	4	24	0.91	1	2.281	0
289.347	4	52	0.41	0	2.431	1
298.397	4	75	0.48	0	2.11	1
309.43	4	82	0.47	0	1.766	1
