onset	duration	amount	Delay	choseAccept	RT	choseRight
20.312	4	39	161	0	1.327	0
30.345	4	72	95	1	2.2	1
39.395	4	54	22	1	1.654	1
50.428	4	29	44	1	1.959	1
64.461	4	67	74	1	1.475	1
79.51	4	28	132	0	0.946	0
85.577	4	58	53	1	1.476	1
102.626	4	33	78	n/a	n/a	n/a
110.676	4	57	89	1	1.173	1
121.709	4	23	110	0	0.896	0
126.776	4	28	59	1	0.877	1
131.825	4	69	172	1	1.897	1
144.858	4	74	52	1	1.04	1
161.891	4	35	171	0	1.241	0
169.924	4	43	38	n/a	n/a	n/a
177.974	4	25	74	1	0.92	1
191.024	4	48	128	0	3.053	0
201.074	4	80	145	1	3.132	1
207.123	4	41	129	0	1.024	0
218.156	4	25	70	n/a	n/a	n/a
226.206	4	73	44	0	1.449	0
235.273	4	45	72	1	2.292	1
241.306	4	58	73	1	1.046	1
251.339	4	44	143	0	1.801	0
260.389	4	70	108	1	2.429	1
267.422	4	65	159	0	0.82	0
278.472	4	27	91	0	1.33	0
288.521	4	77	24	n/a	n/a	n/a
298.571	4	80	39	1	1.278	1
309.604	4	23	134	0	0.999	0
