onset	duration	amount	Probability	choseAccept	RT	choseRight
19.19	4	82	0.47	1	1.633	0
29.239	4	72	0.34	1	2.176	0
38.272	4	78	0.42	1	1.536	0
49.322	4	43	0.69	1	1.642	0
63.355	4	28	0.63	0	1.115	1
78.404	4	22	0.89	0	1.103	1
84.437	4	35	0.73	1	2.135	0
101.487	4	60	0.51	1	1.355	0
109.52	4	35	0.7	0	1.591	1
120.553	4	77	0.39	1	2.066	0
125.602	4	21	0.97	0	1.636	1
130.653	4	21	0.96	0	0.793	1
143.685	4	63	0.57	1	1.734	0
160.751	4	70	0.61	1	2.876	0
168.784	4	64	0.33	0	1.598	1
176.834	4	46	0.77	1	1.409	0
189.867	4	82	0.25	0	1.074	1
199.9	4	46	0.33	0	1.991	1
205.933	4	42	0.6	1	1.601	0
216.982	4	62	0.18	0	1.757	1
225.015	4	42	0.58	1	1.96	0
234.048	4	71	0.19	0	1.053	1
240.082	4	77	0.38	0	1.848	1
250.131	4	83	0.28	0	1.674	1
259.164	4	49	0.43	0	1.503	1
266.197	4	30	0.7	0	1.567	1
277.247	4	53	0.48	1	2.1	0
287.296	4	63	0.27	0	1.824	1
297.329	4	64	0.34	0	1.744	1
308.362	4	79	0.33	1	1.919	0
