onset	duration	amount	Probability	choseAccept	RT	choseRight
17.848	4	70	0.39	0	2.417	0
27.914	4	46	0.21	0	0.929	0
37.98	4	57	0.3	0	2.633	0
49.03	4	50	0.39	0	0.856	0
57.063	4	21	0.93	0	2.067	0
67.129	4	46	0.48	1	2.223	1
76.162	4	57	0.51	1	0.811	1
83.195	4	24	0.96	1	1.25	1
92.245	4	58	0.83	1	1.987	1
99.278	4	40	0.39	0	1.278	0
110.327	4	83	0.54	1	2.194	1
120.377	4	25	0.91	1	3.993	1
132.409	4	57	0.58	1	0.781	1
143.442	4	32	0.57	0	1.996	0
153.509	4	82	0.48	1	1.196	1
161.542	4	28	0.89	1	2.282	1
173.591	4	23	0.96	1	1.289	1
194.64	4	58	0.45	1	1.106	1
208.673	4	85	0.59	1	1.599	1
216.722	4	72	0.4	0	1.007	0
223.755	4	72	0.33	0	0.916	0
234.805	4	84	0.25	0	1.718	0
243.855	4	76	0.44	0	0.947	0
254.904	4	50	0.57	1	2.399	1
262.954	4	82	0.23	0	0.76	0
274.987	4	65	0.55	1	0.904	1
284.019	4	56	0.49	1	1.989	1
289.069	4	41	0.63	1	1.272	1
295.102	4	40	0.66	1	0.707	1
309.152	4	33	0.8	1	0.716	1
