onset	duration	amount	Delay	choseAccept	RT	choseRight
19.062	4	49	140	1	1.23	1
24.112	4	36	114	1	0.993	1
34.145	4	71	176	1	1.208	1
43.178	4	27	142	1	1.855	1
50.211	4	23	176	0	1.257	0
68.261	4	25	141	0	2.321	0
79.31	4	24	38	1	1.452	1
89.377	4	80	145	1	1.063	1
104.41	4	67	41	1	1.098	1
113.443	4	75	60	1	0.87	1
126.493	4	71	76	1	1.021	1
136.525	4	66	145	1	0.886	1
153.575	4	62	180	1	1.173	1
158.625	4	77	161	1	1.923	1
172.674	4	32	74	1	1.507	1
180.707	4	67	74	1	0.912	1
186.757	4	24	139	1	0.832	1
195.807	4	44	143	1	0.997	1
204.84	4	44	92	1	1.027	1
212.873	4	58	72	1	0.61	1
220.906	4	30	23	1	0.861	1
229.939	4	23	42	1	0.756	1
238.972	4	31	76	1	0.722	1
246.005	4	69	172	1	1.045	1
252.038	4	33	103	1	0.937	1
264.088	4	56	172	1	0.982	1
274.154	4	74	121	1	1.03	1
286.187	4	43	19	1	1.056	1
299.237	4	32	57	1	1.813	1
309.27	4	77	142	1	0.841	1
