onset	duration	amount	Probability	choseAccept	RT	choseRight
17.872	4	61	0.67	1	1.618	0
23.922	4	83	0.3	0	0.884	1
39.971	4	35	0.73	1	0.816	0
47.021	4	35	0.7	1	1.312	0
59.054	4	62	0.3	0	1.078	1
73.12	4	50	0.48	1	1.362	0
81.17	4	30	0.7	1	0.967	0
88.22	4	83	0.28	0	1.002	1
96.254	4	83	0.52	1	1.151	0
109.302	4	24	0.91	1	1.452	0
119.336	4	82	0.29	0	0.876	1
139.368	4	72	0.5	1	1.165	0
149.401	4	40	0.79	1	1.356	0
158.451	4	64	0.33	0	0.748	1
171.501	4	79	0.49	1	1.119	0
186.55	4	56	0.68	1	1.553	0
197.583	4	44	0.44	0	1.214	1
206.633	4	64	0.34	0	0.896	1
214.683	4	25	0.89	1	0.952	0
220.716	4	56	0.44	0	1.927	1
232.765	4	22	0.89	0	1.552	1
239.815	4	71	0.36	0	1.295	1
246.865	4	66	0.25	0	1.077	1
256.898	4	23	0.83	0	2.407	1
264.931	4	39	0.3	0	1.128	1
273.981	4	40	0.71	1	1.832	0
282.031	4	72	0.34	0	0.975	1
287.08	4	55	0.44	0	2.233	1
298.13	4	71	0.19	0	1.064	1
309.18	4	74	0.39	0	1.292	1
