onset	duration	amount	Delay	choseAccept	RT	choseRight
19.314	4	34	43	1	2.215	0
24.364	4	27	142	0	1.367	1
34.43	4	45	72	0	3.014	1
43.48	4	43	19	1	1.369	0
50.546	4	52	139	0	1.155	1
68.595	4	54	22	1	0.847	0
79.645	4	70	108	1	2.064	0
89.694	4	82	74	1	1.387	0
104.76	4	73	44	1	0.782	0
113.826	4	29	75	0	1.365	1
126.876	4	45	157	0	1.289	1
136.908	4	63	37	1	0.902	0
153.974	4	80	145	0	1.36	1
159.024	4	61	141	0	1.054	1
173.057	4	25	108	0	0.983	1
181.106	4	74	121	0	1.004	1
187.156	4	41	27	1	1.429	0
196.189	4	55	163	0	1.117	1
205.238	4	60	124	0	0.842	1
213.271	4	29	44	1	1.66	0
221.304	4	81	58	1	1.472	0
230.337	4	28	132	0	1.017	1
239.387	4	24	125	0	1.175	1
246.42	4	39	161	0	1.596	1
252.47	4	74	52	1	1.196	0
264.502	4	77	142	0	2.228	1
274.535	4	43	120	0	1.006	1
286.568	4	42	145	0	0.927	1
299.617	4	75	41	1	1.107	0
309.667	4	65	159	0	1.341	1
