onset	duration	amount	Probability	choseAccept	RT	choseRight
14.904	4	71	0.36	0	1.721	1
22.937	4	50	0.39	0	1.123	1
37.97	4	63	0.57	1	0.966	0
44.02	4	49	0.43	0	0.892	1
54.052	4	47	0.72	1	1.74	0
63.085	4	57	0.3	0	0.755	1
73.135	4	49	0.71	1	1.573	0
78.185	4	50	0.57	1	2.092	0
83.234	4	35	0.73	0	1.002	1
88.284	4	83	0.32	0	0.926	1
103.317	4	52	0.47	0	1.355	1
110.35	4	29	0.83	0	1.129	1
120.399	4	72	0.33	0	0.651	1
127.449	4	75	0.48	0	1.699	1
135.498	4	76	0.26	0	0.883	1
141.548	4	57	0.58	1	1.568	0
151.598	4	46	0.77	0	2.053	1
163.631	4	22	0.98	0	2.03	1
171.68	4	54	0.52	1	1.3	0
193.746	4	33	0.8	0	1.855	1
201.779	4	82	0.31	0	1.88	1
211.828	4	55	0.44	0	1.312	1
218.878	4	28	0.89	0	2.421	1
235.927	4	82	0.09	0	1.193	1
245.977	4	71	0.19	0	0.717	1
259.026	4	83	0.54	1	1.496	0
270.059	4	68	0.64	1	1.511	0
281.092	4	41	0.63	0	1.197	1
294.158	4	42	0.6	0	1.19	1
309.19	4	77	0.43	0	0.731	1
