onset	duration	amount	Delay	choseAccept	RT	choseRight
16.258	4	44	143	0	2.255	1
26.307	4	72	95	0	3.005	1
36.341	4	28	123	0	1.404	1
47.389	4	65	159	0	1.834	1
55.439	4	23	77	0	1.355	1
65.473	4	66	145	0	1.203	1
74.522	4	50	59	1	3.034	0
81.571	4	58	72	0	3.644	1
90.621	4	55	107	0	1.362	1
97.671	4	67	41	1	2.109	0
108.703	4	45	107	0	1.529	1
118.753	4	71	76	1	2.157	0
130.786	4	56	172	0	1.602	1
141.835	4	52	139	0	1.006	1
151.885	4	58	55	1	3.92	0
159.951	4	29	44	0	1.663	1
172.001	4	71	176	0	1.488	1
193.05	4	28	59	0	1.936	1
207.099	4	63	37	1	1.929	0
215.132	4	45	26	1	1.622	0
222.165	4	39	95	0	1.622	1
233.198	4	23	61	0	2.238	1
242.231	4	35	171	0	0.972	1
253.28	4	34	176	0	2.734	1
261.33	4	29	58	0	1.332	1
273.396	4	54	22	1	1.136	0
282.446	4	43	38	1	1.141	0
287.496	4	75	60	1	2.001	0
293.545	4	22	21	0	2.574	1
307.578	4	24	38	0	1.198	1
