onset	duration	amount	Probability	choseAccept	RT	choseRight
16.134	4	36	0.59	0	1.934	1
25.183	4	77	0.38	0	1.858	1
33.216	4	82	0.23	0	0.817	1
43.266	4	35	0.73	0	2.183	1
57.315	4	49	0.43	0	0.913	1
65.365	4	62	0.3	0	0.822	1
75.398	4	72	0.33	0	2.403	1
81.432	4	35	0.7	0	1.165	1
87.481	4	56	0.44	0	0.906	1
101.53	4	42	0.6	0	2.568	1
110.58	4	78	0.42	0	2.317	1
122.629	4	41	0.6	0	1.423	1
132.662	4	28	0.63	0	1.601	1
140.712	4	44	0.44	0	0.866	1
147.761	4	25	0.89	0	2.142	1
154.794	4	58	0.83	1	1.822	0
163.827	4	42	0.58	0	2.732	1
170.877	4	61	0.67	1	2.486	0
182.911	4	31	0.61	0	1.317	1
193.976	4	79	0.45	0	2.75	1
206.025	4	72	0.5	1	2.065	0
211.092	4	43	0.69	1	2.675	0
220.141	4	82	0.09	0	1.297	1
233.207	4	49	0.71	1	2.509	0
248.257	4	28	0.89	1	2.538	0
267.289	4	81	0.1	0	2.162	1
276.339	4	74	0.39	0	0.947	1
287.388	4	39	0.49	0	1.152	1
298.455	4	83	0.52	1	1.671	0
309.487	4	22	0.98	0	2.801	1
