onset	duration	amount	Probability	choseAccept	RT	choseRight
13.803	4	47	0.72	0	2.033	0
18.869	4	40	0.71	0	1.932	0
33.935	4	84	0.25	0	1.957	0
49.968	4	70	0.61	1	1.621	1
60.001	4	31	0.79	0	2.128	0
69.05	4	70	0.39	0	2.036	0
77.1	4	77	0.39	1	2.55	1
85.15	4	33	0.91	1	2.085	1
98.199	4	73	0.74	1	1.879	1
115.248	4	83	0.28	0	1.473	0
125.281	4	76	0.26	0	2.331	0
133.331	4	58	0.46	0	1.575	0
141.364	4	66	0.25	0	1.051	0
153.413	4	45	0.37	0	1.577	0
162.463	4	40	0.66	0	2.499	0
171.513	4	41	0.63	0	2.137	0
180.546	4	57	0.58	0	1.64	0
190.578	4	23	0.83	0	1.839	0
200.611	4	63	0.57	0	1.329	0
211.661	4	64	0.33	0	1.053	0
221.694	4	49	0.51	0	1.278	0
228.743	4	25	0.91	0	2.463	0
238.793	4	40	0.39	0	0.881	0
243.859	4	82	0.29	0	2.168	0
248.926	4	53	0.54	0	1.427	0
263.975	4	40	0.79	1	1.799	1
272.025	4	79	0.49	1	1.927	1
282.074	4	76	0.43	0	2.258	0
298.107	4	75	0.48	1	1.811	1
308.14	4	50	0.39	0	2.03	0
