onset	duration	amount	Probability	choseAccept	RT	choseRight
14.775	4	76	0.43	1	2.96	0
23.798	4	35	0.73	0	2.273	1
31.833	4	45	0.37	0	1.85	1
41.854	4	56	0.49	n/a	n/a	n/a
55.9	4	35	0.7	0	1.536	1
63.934	4	21	0.97	0	1.691	1
73.98	4	66	0.25	0	1.216	1
80.014	4	40	0.39	0	2.473	1
86.049	4	64	0.34	0	1.95	1
100.094	4	41	0.63	0	3.126	1
109.128	4	47	0.72	1	2.064	0
121.162	4	62	0.3	0	2.416	1
131.196	4	56	0.68	1	1.692	0
139.23	4	82	0.29	1	3.133	0
146.253	4	35	0.78	1	3.138	0
153.275	4	83	0.3	1	2.802	0
162.309	4	49	0.56	1	3.769	0
169.332	4	52	0.41	0	1.989	1
181.377	4	73	0.74	1	2.561	0
192.411	4	25	0.89	0	2.399	1
204.445	4	25	0.91	0	2.032	1
209.491	4	58	0.83	1	1.823	0
218.526	4	78	0.42	1	2.478	0
231.559	4	42	0.58	1	2.024	0
246.604	4	77	0.39	1	3.039	0
265.637	4	83	0.54	1	1.782	0
274.671	4	58	0.42	1	2.044	0
285.705	4	57	0.58	1	1.635	0
296.751	4	63	0.57	1	1.763	0
307.796	4	21	0.93	0	1.652	1
