onset	duration	amount	Delay	choseAccept	RT	choseRight
14.813	4	73	44	1	1.842	1
19.848	4	56	172	0	1.522	0
34.881	4	75	60	1	1.655	1
50.915	4	65	137	0	2.471	0
60.949	4	41	129	0	1.398	0
69.994	4	22	27	0	1.891	0
78.041	4	67	23	1	2.018	1
86.063	4	45	107	0	3.787	0
99.108	4	50	59	1	1.686	1
116.153	4	58	55	1	0.934	1
126.187	4	64	89	1	1.963	1
134.21	4	62	180	0	1.148	0
142.244	4	77	24	1	1.569	1
154.278	4	31	76	0	1.871	0
163.312	4	69	172	0	0.867	0
172.358	4	76	161	0	0.684	0
181.392	4	61	141	0	1.899	0
191.414	4	43	19	1	3.037	1
201.448	4	33	103	0	1.468	0
212.494	4	58	73	1	1.539	1
222.516	4	25	70	0	1.367	0
229.55	4	23	61	0	1.291	0
239.596	4	67	74	1	2.09	1
244.631	4	23	134	0	0.906	0
249.677	4	39	95	0	1.228	0
264.711	4	23	77	0	1.31	0
272.745	4	24	89	0	0.838	0
282.779	4	49	140	0	1.915	0
298.824	4	54	22	0	2.442	0
308.87	4	48	128	0	1.637	0
